edge_id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
117,0.5123,0.5123,0.5123,0.5123,0.5123,0.4174,0.4174,0.4554,0.4554,0.4554,0.3795,0.3795,0.3795,0.3795,0.3795,0.3795,0.4744,0.4744,0.4744,0.4744,0.4174,0.4174,0.4934,0.4934
118,0.5582,0.5582,0.5582,0.5582,0.5582,0.4548,0.4548,0.4962,0.4962,0.4962,0.4135,0.4135,0.4135,0.4135,0.4135,0.4135,0.5169,0.5169,0.5169,0.5169,0.4548,0.4548,0.5376,0.5376
119,0.4941,0.4941,0.4941,0.4941,0.4941,0.4026,0.4026,0.4392,0.4392,0.4392,0.366,0.366,0.366,0.366,0.366,0.366,0.4575,0.4575,0.4575,0.4575,0.4026,0.4026,0.4758,0.4758
120,0.5357,0.5357,0.5357,0.5357,0.5357,0.4365,0.4365,0.4762,0.4762,0.4762,0.3968,0.3968,0.3968,0.3968,0.3968,0.3968,0.496,0.496,0.496,0.496,0.4365,0.4365,0.5158,0.5158
121,0.5218,0.5218,0.5218,0.5218,0.5218,0.4252,0.4252,0.4638,0.4638,0.4638,0.3865,0.3865,0.3865,0.3865,0.3865,0.3865,0.4831,0.4831,0.4831,0.4831,0.4252,0.4252,0.5025,0.5025
122,0.5393,0.5393,0.5393,0.5393,0.5393,0.4395,0.4395,0.4794,0.4794,0.4794,0.3995,0.3995,0.3995,0.3995,0.3995,0.3995,0.4994,0.4994,0.4994,0.4994,0.4395,0.4395,0.5194,0.5194
123,0.5063,0.5063,0.5063,0.5063,0.5063,0.4125,0.4125,0.45,0.45,0.45,0.375,0.375,0.375,0.375,0.375,0.375,0.4688,0.4688,0.4688,0.4688,0.4125,0.4125,0.4875,0.4875
124,0.5818,0.5818,0.5818,0.5818,0.5818,0.4741,0.4741,0.5172,0.5172,0.5172,0.431,0.431,0.431,0.431,0.431,0.431,0.5387,0.5387,0.5387,0.5387,0.4741,0.4741,0.5603,0.5603
125,0.5677,0.5677,0.5677,0.5677,0.5677,0.4626,0.4626,0.5046,0.5046,0.5046,0.4205,0.4205,0.4205,0.4205,0.4205,0.4205,0.5256,0.5256,0.5256,0.5256,0.4626,0.4626,0.5466,0.5466
126,0.5056,0.5056,0.5056,0.5056,0.5056,0.412,0.412,0.4494,0.4494,0.4494,0.3745,0.3745,0.3745,0.3745,0.3745,0.3745,0.4681,0.4681,0.4681,0.4681,0.412,0.412,0.4868,0.4868
127,0.5731,0.5731,0.5731,0.5731,0.5731,0.467,0.467,0.5094,0.5094,0.5094,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.5306,0.5306,0.5306,0.5306,0.467,0.467,0.5518,0.5518
128,0.4705,0.4705,0.4705,0.4705,0.4705,0.3834,0.3834,0.4182,0.4182,0.4182,0.3485,0.3485,0.3485,0.3485,0.3485,0.3485,0.4356,0.4356,0.4356,0.4356,0.3834,0.3834,0.453,0.453
129,0.5015,0.5015,0.5015,0.5015,0.5015,0.4086,0.4086,0.4458,0.4458,0.4458,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.4644,0.4644,0.4644,0.4644,0.4086,0.4086,0.483,0.483
130,0.4772,0.4772,0.4772,0.4772,0.4772,0.3889,0.3889,0.4242,0.4242,0.4242,0.3535,0.3535,0.3535,0.3535,0.3535,0.3535,0.4419,0.4419,0.4419,0.4419,0.3889,0.3889,0.4596,0.4596
131,0.5225,0.5225,0.5225,0.5225,0.5225,0.4257,0.4257,0.4644,0.4644,0.4644,0.387,0.387,0.387,0.387,0.387,0.387,0.4838,0.4838,0.4838,0.4838,0.4257,0.4257,0.5031,0.5031
132,0.5164,0.5164,0.5164,0.5164,0.5164,0.4208,0.4208,0.459,0.459,0.459,0.3825,0.3825,0.3825,0.3825,0.3825,0.3825,0.4781,0.4781,0.4781,0.4781,0.4208,0.4208,0.4972,0.4972
133,0.4954,0.4954,0.4954,0.4954,0.4954,0.4037,0.4037,0.4404,0.4404,0.4404,0.367,0.367,0.367,0.367,0.367,0.367,0.4588,0.4588,0.4588,0.4588,0.4037,0.4037,0.4771,0.4771
134,0.4759,0.4759,0.4759,0.4759,0.4759,0.3878,0.3878,0.423,0.423,0.423,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.4406,0.4406,0.4406,0.4406,0.3878,0.3878,0.4582,0.4582
135,0.5049,0.5049,0.5049,0.5049,0.5049,0.4114,0.4114,0.4488,0.4488,0.4488,0.374,0.374,0.374,0.374,0.374,0.374,0.4675,0.4675,0.4675,0.4675,0.4114,0.4114,0.4862,0.4862
136,0.5076,0.5076,0.5076,0.5076,0.5076,0.4136,0.4136,0.4512,0.4512,0.4512,0.376,0.376,0.376,0.376,0.376,0.376,0.47,0.47,0.47,0.47,0.4136,0.4136,0.4888,0.4888
137,0.5036,0.5036,0.5036,0.5036,0.5036,0.4103,0.4103,0.4476,0.4476,0.4476,0.373,0.373,0.373,0.373,0.373,0.373,0.4662,0.4662,0.4662,0.4662,0.4103,0.4103,0.4849,0.4849
138,0.4988,0.4988,0.4988,0.4988,0.4988,0.4065,0.4065,0.4434,0.4434,0.4434,0.3695,0.3695,0.3695,0.3695,0.3695,0.3695,0.4619,0.4619,0.4619,0.4619,0.4065,0.4065,0.4804,0.4804
139,0.5511,0.5511,0.5511,0.5511,0.5511,0.449,0.449,0.4898,0.4898,0.4898,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.5102,0.5102,0.5102,0.5102,0.449,0.449,0.5307,0.5307
140,0.5397,0.5397,0.5397,0.5397,0.5397,0.4398,0.4398,0.4798,0.4798,0.4798,0.3998,0.3998,0.3998,0.3998,0.3998,0.3998,0.4998,0.4998,0.4998,0.4998,0.4398,0.4398,0.5197,0.5197
141,0.5987,0.5987,0.5987,0.5987,0.5987,0.4879,0.4879,0.5322,0.5322,0.5322,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.5544,0.5544,0.5544,0.5544,0.4879,0.4879,0.5766,0.5766
142,0.5738,0.5738,0.5738,0.5738,0.5738,0.4675,0.4675,0.51,0.51,0.51,0.425,0.425,0.425,0.425,0.425,0.425,0.5312,0.5312,0.5312,0.5312,0.4675,0.4675,0.5525,0.5525
143,0.5839,0.5839,0.5839,0.5839,0.5839,0.4758,0.4758,0.519,0.519,0.519,0.4325,0.4325,0.4325,0.4325,0.4325,0.4325,0.5406,0.5406,0.5406,0.5406,0.4758,0.4758,0.5622,0.5622
144,0.5677,0.5677,0.5677,0.5677,0.5677,0.4626,0.4626,0.5046,0.5046,0.5046,0.4205,0.4205,0.4205,0.4205,0.4205,0.4205,0.5256,0.5256,0.5256,0.5256,0.4626,0.4626,0.5466,0.5466
145,0.6311,0.6311,0.6311,0.6311,0.6311,0.5143,0.5143,0.561,0.561,0.561,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.5844,0.5844,0.5844,0.5844,0.5143,0.5143,0.6078,0.6078
146,0.5589,0.5589,0.5589,0.5589,0.5589,0.4554,0.4554,0.4968,0.4968,0.4968,0.414,0.414,0.414,0.414,0.414,0.414,0.5175,0.5175,0.5175,0.5175,0.4554,0.4554,0.5382,0.5382
147,0.5967,0.5967,0.5967,0.5967,0.5967,0.4862,0.4862,0.5304,0.5304,0.5304,0.442,0.442,0.442,0.442,0.442,0.442,0.5525,0.5525,0.5525,0.5525,0.4862,0.4862,0.5746,0.5746
148,0.4361,0.4361,0.4361,0.4361,0.4361,0.3553,0.3553,0.3876,0.3876,0.3876,0.323,0.323,0.323,0.323,0.323,0.323,0.4038,0.4038,0.4038,0.4038,0.3553,0.3553,0.4199,0.4199
149,0.5204,0.5204,0.5204,0.5204,0.5204,0.424,0.424,0.4626,0.4626,0.4626,0.3855,0.3855,0.3855,0.3855,0.3855,0.3855,0.4819,0.4819,0.4819,0.4819,0.424,0.424,0.5012,0.5012
150,0.513,0.513,0.513,0.513,0.513,0.418,0.418,0.456,0.456,0.456,0.38,0.38,0.38,0.38,0.38,0.38,0.475,0.475,0.475,0.475,0.418,0.418,0.494,0.494
151,0.5562,0.5562,0.5562,0.5562,0.5562,0.4532,0.4532,0.4944,0.4944,0.4944,0.412,0.412,0.412,0.412,0.412,0.412,0.515,0.515,0.515,0.515,0.4532,0.4532,0.5356,0.5356
152,0.5245,0.5245,0.5245,0.5245,0.5245,0.4274,0.4274,0.4662,0.4662,0.4662,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.4856,0.4856,0.4856,0.4856,0.4274,0.4274,0.505,0.505
153,0.5555,0.5555,0.5555,0.5555,0.5555,0.4526,0.4526,0.4938,0.4938,0.4938,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.5144,0.5144,0.5144,0.5144,0.4526,0.4526,0.535,0.535
154,0.5515,0.5515,0.5515,0.5515,0.5515,0.4494,0.4494,0.4902,0.4902,0.4902,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.5106,0.5106,0.5106,0.5106,0.4494,0.4494,0.531,0.531
155,0.5346,0.5346,0.5346,0.5346,0.5346,0.4356,0.4356,0.4752,0.4752,0.4752,0.396,0.396,0.396,0.396,0.396,0.396,0.495,0.495,0.495,0.495,0.4356,0.4356,0.5148,0.5148
156,0.5609,0.5609,0.5609,0.5609,0.5609,0.457,0.457,0.4986,0.4986,0.4986,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.5194,0.5194,0.5194,0.5194,0.457,0.457,0.5402,0.5402
157,0.5501,0.5501,0.5501,0.5501,0.5501,0.4482,0.4482,0.489,0.489,0.489,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.5094,0.5094,0.5094,0.5094,0.4482,0.4482,0.5297,0.5297
158,0.5447,0.5447,0.5447,0.5447,0.5447,0.4439,0.4439,0.4842,0.4842,0.4842,0.4035,0.4035,0.4035,0.4035,0.4035,0.4035,0.5044,0.5044,0.5044,0.5044,0.4439,0.4439,0.5246,0.5246
159,0.5839,0.5839,0.5839,0.5839,0.5839,0.4758,0.4758,0.519,0.519,0.519,0.4325,0.4325,0.4325,0.4325,0.4325,0.4325,0.5406,0.5406,0.5406,0.5406,0.4758,0.4758,0.5622,0.5622
160,0.5312,0.5312,0.5312,0.5312,0.5312,0.4329,0.4329,0.4722,0.4722,0.4722,0.3935,0.3935,0.3935,0.3935,0.3935,0.3935,0.4919,0.4919,0.4919,0.4919,0.4329,0.4329,0.5116,0.5116
161,0.5036,0.5036,0.5036,0.5036,0.5036,0.4103,0.4103,0.4476,0.4476,0.4476,0.373,0.373,0.373,0.373,0.373,0.373,0.4662,0.4662,0.4662,0.4662,0.4103,0.4103,0.4849,0.4849
162,0.4948,0.4948,0.4948,0.4948,0.4948,0.4032,0.4032,0.4398,0.4398,0.4398,0.3665,0.3665,0.3665,0.3665,0.3665,0.3665,0.4581,0.4581,0.4581,0.4581,0.4032,0.4032,0.4764,0.4764
163,0.484,0.484,0.484,0.484,0.484,0.3944,0.3944,0.4302,0.4302,0.4302,0.3585,0.3585,0.3585,0.3585,0.3585,0.3585,0.4481,0.4481,0.4481,0.4481,0.3944,0.3944,0.466,0.466
164,0.5735,0.5735,0.5735,0.5735,0.5735,0.4673,0.4673,0.5098,0.5098,0.5098,0.4248,0.4248,0.4248,0.4248,0.4248,0.4248,0.531,0.531,0.531,0.531,0.4673,0.4673,0.5522,0.5522
165,0.5964,0.5964,0.5964,0.5964,0.5964,0.486,0.486,0.5302,0.5302,0.5302,0.4418,0.4418,0.4418,0.4418,0.4418,0.4418,0.5522,0.5522,0.5522,0.5522,0.486,0.486,0.5743,0.5743
166,0.5565,0.5565,0.5565,0.5565,0.5565,0.4534,0.4534,0.4946,0.4946,0.4946,0.4122,0.4122,0.4122,0.4122,0.4122,0.4122,0.5152,0.5152,0.5152,0.5152,0.4534,0.4534,0.5359,0.5359
167,0.5038,0.5038,0.5038,0.5038,0.5038,0.4105,0.4105,0.4478,0.4478,0.4478,0.3732,0.3732,0.3732,0.3732,0.3732,0.3732,0.4665,0.4665,0.4665,0.4665,0.4105,0.4105,0.4852,0.4852
168,0.5306,0.5306,0.5306,0.5306,0.5306,0.4323,0.4323,0.4716,0.4716,0.4716,0.393,0.393,0.393,0.393,0.393,0.393,0.4912,0.4912,0.4912,0.4912,0.4323,0.4323,0.5109,0.5109
169,0.5117,0.5117,0.5117,0.5117,0.5117,0.4169,0.4169,0.4548,0.4548,0.4548,0.379,0.379,0.379,0.379,0.379,0.379,0.4738,0.4738,0.4738,0.4738,0.4169,0.4169,0.4927,0.4927
170,0.5144,0.5144,0.5144,0.5144,0.5144,0.4191,0.4191,0.4572,0.4572,0.4572,0.381,0.381,0.381,0.381,0.381,0.381,0.4762,0.4762,0.4762,0.4762,0.4191,0.4191,0.4953,0.4953
171,0.5731,0.5731,0.5731,0.5731,0.5731,0.467,0.467,0.5094,0.5094,0.5094,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.5306,0.5306,0.5306,0.5306,0.467,0.467,0.5518,0.5518
172,0.5744,0.5744,0.5744,0.5744,0.5744,0.468,0.468,0.5106,0.5106,0.5106,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255,0.5319,0.5319,0.5319,0.5319,0.468,0.468,0.5532,0.5532
173,0.5933,0.5933,0.5933,0.5933,0.5933,0.4835,0.4835,0.5274,0.5274,0.5274,0.4395,0.4395,0.4395,0.4395,0.4395,0.4395,0.5494,0.5494,0.5494,0.5494,0.4835,0.4835,0.5714,0.5714
174,0.5663,0.5663,0.5663,0.5663,0.5663,0.4614,0.4614,0.5034,0.5034,0.5034,0.4195,0.4195,0.4195,0.4195,0.4195,0.4195,0.5244,0.5244,0.5244,0.5244,0.4614,0.4614,0.5454,0.5454
175,0.5033,0.5033,0.5033,0.5033,0.5033,0.4101,0.4101,0.4474,0.4474,0.4474,0.3728,0.3728,0.3728,0.3728,0.3728,0.3728,0.466,0.466,0.466,0.466,0.4101,0.4101,0.4846,0.4846
176,0.5164,0.5164,0.5164,0.5164,0.5164,0.4208,0.4208,0.459,0.459,0.459,0.3825,0.3825,0.3825,0.3825,0.3825,0.3825,0.4781,0.4781,0.4781,0.4781,0.4208,0.4208,0.4972,0.4972
177,0.513,0.513,0.513,0.513,0.513,0.418,0.418,0.456,0.456,0.456,0.38,0.38,0.38,0.38,0.38,0.38,0.475,0.475,0.475,0.475,0.418,0.418,0.494,0.494
178,0.54,0.54,0.54,0.54,0.54,0.44,0.44,0.48,0.48,0.48,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.44,0.44,0.52,0.52
179,0.5731,0.5731,0.5731,0.5731,0.5731,0.467,0.467,0.5094,0.5094,0.5094,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.5306,0.5306,0.5306,0.5306,0.467,0.467,0.5518,0.5518
180,0.5393,0.5393,0.5393,0.5393,0.5393,0.4395,0.4395,0.4794,0.4794,0.4794,0.3995,0.3995,0.3995,0.3995,0.3995,0.3995,0.4994,0.4994,0.4994,0.4994,0.4395,0.4395,0.5194,0.5194
181,0.5873,0.5873,0.5873,0.5873,0.5873,0.4785,0.4785,0.522,0.522,0.522,0.435,0.435,0.435,0.435,0.435,0.435,0.5438,0.5438,0.5438,0.5438,0.4785,0.4785,0.5655,0.5655
182,0.484,0.484,0.484,0.484,0.484,0.3944,0.3944,0.4302,0.4302,0.4302,0.3585,0.3585,0.3585,0.3585,0.3585,0.3585,0.4481,0.4481,0.4481,0.4481,0.3944,0.3944,0.466,0.466
183,0.5231,0.5231,0.5231,0.5231,0.5231,0.4263,0.4263,0.465,0.465,0.465,0.3875,0.3875,0.3875,0.3875,0.3875,0.3875,0.4844,0.4844,0.4844,0.4844,0.4263,0.4263,0.5038,0.5038
184,0.4954,0.4954,0.4954,0.4954,0.4954,0.4037,0.4037,0.4404,0.4404,0.4404,0.367,0.367,0.367,0.367,0.367,0.367,0.4588,0.4588,0.4588,0.4588,0.4037,0.4037,0.4771,0.4771
185,0.5292,0.5292,0.5292,0.5292,0.5292,0.4312,0.4312,0.4704,0.4704,0.4704,0.392,0.392,0.392,0.392,0.392,0.392,0.49,0.49,0.49,0.49,0.4312,0.4312,0.5096,0.5096
186,0.5517,0.5517,0.5517,0.5517,0.5517,0.4496,0.4496,0.4904,0.4904,0.4904,0.4087,0.4087,0.4087,0.4087,0.4087,0.4087,0.5109,0.5109,0.5109,0.5109,0.4496,0.4496,0.5313,0.5313
187,0.5474,0.5474,0.5474,0.5474,0.5474,0.4461,0.4461,0.4866,0.4866,0.4866,0.4055,0.4055,0.4055,0.4055,0.4055,0.4055,0.5069,0.5069,0.5069,0.5069,0.4461,0.4461,0.5272,0.5272
188,0.5123,0.5123,0.5123,0.5123,0.5123,0.4174,0.4174,0.4554,0.4554,0.4554,0.3795,0.3795,0.3795,0.3795,0.3795,0.3795,0.4744,0.4744,0.4744,0.4744,0.4174,0.4174,0.4934,0.4934
189,0.5339,0.5339,0.5339,0.5339,0.5339,0.4351,0.4351,0.4746,0.4746,0.4746,0.3955,0.3955,0.3955,0.3955,0.3955,0.3955,0.4944,0.4944,0.4944,0.4944,0.4351,0.4351,0.5142,0.5142
190,0.5488,0.5488,0.5488,0.5488,0.5488,0.4472,0.4472,0.4878,0.4878,0.4878,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.5081,0.5081,0.5081,0.5081,0.4472,0.4472,0.5284,0.5284
191,0.5447,0.5447,0.5447,0.5447,0.5447,0.4439,0.4439,0.4842,0.4842,0.4842,0.4035,0.4035,0.4035,0.4035,0.4035,0.4035,0.5044,0.5044,0.5044,0.5044,0.4439,0.4439,0.5246,0.5246
192,0.5886,0.5886,0.5886,0.5886,0.5886,0.4796,0.4796,0.5232,0.5232,0.5232,0.436,0.436,0.436,0.436,0.436,0.436,0.545,0.545,0.545,0.545,0.4796,0.4796,0.5668,0.5668
193,0.4867,0.4867,0.4867,0.4867,0.4867,0.3966,0.3966,0.4326,0.4326,0.4326,0.3605,0.3605,0.3605,0.3605,0.3605,0.3605,0.4506,0.4506,0.4506,0.4506,0.3966,0.3966,0.4686,0.4686
194,0.5663,0.5663,0.5663,0.5663,0.5663,0.4614,0.4614,0.5034,0.5034,0.5034,0.4195,0.4195,0.4195,0.4195,0.4195,0.4195,0.5244,0.5244,0.5244,0.5244,0.4614,0.4614,0.5454,0.5454
195,0.4779,0.4779,0.4779,0.4779,0.4779,0.3894,0.3894,0.4248,0.4248,0.4248,0.354,0.354,0.354,0.354,0.354,0.354,0.4425,0.4425,0.4425,0.4425,0.3894,0.3894,0.4602,0.4602
196,0.4772,0.4772,0.4772,0.4772,0.4772,0.3889,0.3889,0.4242,0.4242,0.4242,0.3535,0.3535,0.3535,0.3535,0.3535,0.3535,0.4419,0.4419,0.4419,0.4419,0.3889,0.3889,0.4596,0.4596
197,0.4982,0.4982,0.4982,0.4982,0.4982,0.4059,0.4059,0.4428,0.4428,0.4428,0.369,0.369,0.369,0.369,0.369,0.369,0.4612,0.4612,0.4612,0.4612,0.4059,0.4059,0.4797,0.4797
198,0.4813,0.4813,0.4813,0.4813,0.4813,0.3922,0.3922,0.4278,0.4278,0.4278,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.4456,0.4456,0.4456,0.4456,0.3922,0.3922,0.4634,0.4634
199,0.511,0.511,0.511,0.511,0.511,0.4164,0.4164,0.4542,0.4542,0.4542,0.3785,0.3785,0.3785,0.3785,0.3785,0.3785,0.4731,0.4731,0.4731,0.4731,0.4164,0.4164,0.492,0.492
200,0.49,0.49,0.49,0.49,0.49,0.3993,0.3993,0.4356,0.4356,0.4356,0.363,0.363,0.363,0.363,0.363,0.363,0.4538,0.4538,0.4538,0.4538,0.3993,0.3993,0.4719,0.4719
201,0.5096,0.5096,0.5096,0.5096,0.5096,0.4153,0.4153,0.453,0.453,0.453,0.3775,0.3775,0.3775,0.3775,0.3775,0.3775,0.4719,0.4719,0.4719,0.4719,0.4153,0.4153,0.4908,0.4908
202,0.4792,0.4792,0.4792,0.4792,0.4792,0.3905,0.3905,0.426,0.426,0.426,0.355,0.355,0.355,0.355,0.355,0.355,0.4438,0.4438,0.4438,0.4438,0.3905,0.3905,0.4615,0.4615
203,0.5913,0.5913,0.5913,0.5913,0.5913,0.4818,0.4818,0.5256,0.5256,0.5256,0.438,0.438,0.438,0.438,0.438,0.438,0.5475,0.5475,0.5475,0.5475,0.4818,0.4818,0.5694,0.5694
204,0.5663,0.5663,0.5663,0.5663,0.5663,0.4614,0.4614,0.5034,0.5034,0.5034,0.4195,0.4195,0.4195,0.4195,0.4195,0.4195,0.5244,0.5244,0.5244,0.5244,0.4614,0.4614,0.5454,0.5454
205,0.4921,0.4921,0.4921,0.4921,0.4921,0.401,0.401,0.4374,0.4374,0.4374,0.3645,0.3645,0.3645,0.3645,0.3645,0.3645,0.4556,0.4556,0.4556,0.4556,0.401,0.401,0.4738,0.4738
206,0.5785,0.5785,0.5785,0.5785,0.5785,0.4714,0.4714,0.5142,0.5142,0.5142,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.5356,0.5356,0.5356,0.5356,0.4714,0.4714,0.557,0.557
207,0.5926,0.5926,0.5926,0.5926,0.5926,0.4829,0.4829,0.5268,0.5268,0.5268,0.439,0.439,0.439,0.439,0.439,0.439,0.5488,0.5488,0.5488,0.5488,0.4829,0.4829,0.5707,0.5707
208,0.5805,0.5805,0.5805,0.5805,0.5805,0.473,0.473,0.516,0.516,0.516,0.43,0.43,0.43,0.43,0.43,0.43,0.5375,0.5375,0.5375,0.5375,0.473,0.473,0.559,0.559
209,0.5528,0.5528,0.5528,0.5528,0.5528,0.4504,0.4504,0.4914,0.4914,0.4914,0.4095,0.4095,0.4095,0.4095,0.4095,0.4095,0.5119,0.5119,0.5119,0.5119,0.4504,0.4504,0.5324,0.5324
210,0.5468,0.5468,0.5468,0.5468,0.5468,0.4455,0.4455,0.486,0.486,0.486,0.405,0.405,0.405,0.405,0.405,0.405,0.5063,0.5063,0.5063,0.5063,0.4455,0.4455,0.5265,0.5265
211,0.5751,0.5751,0.5751,0.5751,0.5751,0.4686,0.4686,0.5112,0.5112,0.5112,0.426,0.426,0.426,0.426,0.426,0.426,0.5325,0.5325,0.5325,0.5325,0.4686,0.4686,0.5538,0.5538
212,0.5994,0.5994,0.5994,0.5994,0.5994,0.4884,0.4884,0.5328,0.5328,0.5328,0.444,0.444,0.444,0.444,0.444,0.444,0.555,0.555,0.555,0.555,0.4884,0.4884,0.5772,0.5772
213,0.5812,0.5812,0.5812,0.5812,0.5812,0.4736,0.4736,0.5166,0.5166,0.5166,0.4305,0.4305,0.4305,0.4305,0.4305,0.4305,0.5381,0.5381,0.5381,0.5381,0.4736,0.4736,0.5596,0.5596
214,0.5987,0.5987,0.5987,0.5987,0.5987,0.4879,0.4879,0.5322,0.5322,0.5322,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.5544,0.5544,0.5544,0.5544,0.4879,0.4879,0.5766,0.5766
215,0.5333,0.5333,0.5333,0.5333,0.5333,0.4345,0.4345,0.474,0.474,0.474,0.395,0.395,0.395,0.395,0.395,0.395,0.4938,0.4938,0.4938,0.4938,0.4345,0.4345,0.5135,0.5135
216,0.5042,0.5042,0.5042,0.5042,0.5042,0.4109,0.4109,0.4482,0.4482,0.4482,0.3735,0.3735,0.3735,0.3735,0.3735,0.3735,0.4669,0.4669,0.4669,0.4669,0.4109,0.4109,0.4856,0.4856
217,0.49,0.49,0.49,0.49,0.49,0.3993,0.3993,0.4356,0.4356,0.4356,0.363,0.363,0.363,0.363,0.363,0.363,0.4538,0.4538,0.4538,0.4538,0.3993,0.3993,0.4719,0.4719
218,0.4846,0.4846,0.4846,0.4846,0.4846,0.3949,0.3949,0.4308,0.4308,0.4308,0.359,0.359,0.359,0.359,0.359,0.359,0.4488,0.4488,0.4488,0.4488,0.3949,0.3949,0.4667,0.4667
219,0.591,0.591,0.591,0.591,0.591,0.4816,0.4816,0.5254,0.5254,0.5254,0.4378,0.4378,0.4378,0.4378,0.4378,0.4378,0.5472,0.5472,0.5472,0.5472,0.4816,0.4816,0.5691,0.5691
220,0.5565,0.5565,0.5565,0.5565,0.5565,0.4534,0.4534,0.4946,0.4946,0.4946,0.4122,0.4122,0.4122,0.4122,0.4122,0.4122,0.5152,0.5152,0.5152,0.5152,0.4534,0.4534,0.5359,0.5359
221,0.5335,0.5335,0.5335,0.5335,0.5335,0.4347,0.4347,0.4742,0.4742,0.4742,0.3952,0.3952,0.3952,0.3952,0.3952,0.3952,0.494,0.494,0.494,0.494,0.4347,0.4347,0.5138,0.5138
222,0.5106,0.5106,0.5106,0.5106,0.5106,0.416,0.416,0.4538,0.4538,0.4538,0.3782,0.3782,0.3782,0.3782,0.3782,0.3782,0.4728,0.4728,0.4728,0.4728,0.416,0.416,0.4917,0.4917
223,0.5096,0.5096,0.5096,0.5096,0.5096,0.4153,0.4153,0.453,0.453,0.453,0.3775,0.3775,0.3775,0.3775,0.3775,0.3775,0.4719,0.4719,0.4719,0.4719,0.4153,0.4153,0.4908,0.4908
224,0.5589,0.5589,0.5589,0.5589,0.5589,0.4554,0.4554,0.4968,0.4968,0.4968,0.414,0.414,0.414,0.414,0.414,0.414,0.5175,0.5175,0.5175,0.5175,0.4554,0.4554,0.5382,0.5382
225,0.4934,0.4934,0.4934,0.4934,0.4934,0.402,0.402,0.4386,0.4386,0.4386,0.3655,0.3655,0.3655,0.3655,0.3655,0.3655,0.4569,0.4569,0.4569,0.4569,0.402,0.402,0.4752,0.4752
226,0.5454,0.5454,0.5454,0.5454,0.5454,0.4444,0.4444,0.4848,0.4848,0.4848,0.404,0.404,0.404,0.404,0.404,0.404,0.505,0.505,0.505,0.505,0.4444,0.4444,0.5252,0.5252
227,0.459,0.459,0.459,0.459,0.459,0.374,0.374,0.408,0.408,0.408,0.34,0.34,0.34,0.34,0.34,0.34,0.425,0.425,0.425,0.425,0.374,0.374,0.442,0.442
228,0.5049,0.5049,0.5049,0.5049,0.5049,0.4114,0.4114,0.4488,0.4488,0.4488,0.374,0.374,0.374,0.374,0.374,0.374,0.4675,0.4675,0.4675,0.4675,0.4114,0.4114,0.4862,0.4862
229,0.4982,0.4982,0.4982,0.4982,0.4982,0.4059,0.4059,0.4428,0.4428,0.4428,0.369,0.369,0.369,0.369,0.369,0.369,0.4612,0.4612,0.4612,0.4612,0.4059,0.4059,0.4797,0.4797
230,0.5508,0.5508,0.5508,0.5508,0.5508,0.4488,0.4488,0.4896,0.4896,0.4896,0.408,0.408,0.408,0.408,0.408,0.408,0.51,0.51,0.51,0.51,0.4488,0.4488,0.5304,0.5304
231,0.5407,0.5407,0.5407,0.5407,0.5407,0.4406,0.4406,0.4806,0.4806,0.4806,0.4005,0.4005,0.4005,0.4005,0.4005,0.4005,0.5006,0.5006,0.5006,0.5006,0.4406,0.4406,0.5207,0.5207
232,0.5987,0.5987,0.5987,0.5987,0.5987,0.4879,0.4879,0.5322,0.5322,0.5322,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.5544,0.5544,0.5544,0.5544,0.4879,0.4879,0.5766,0.5766
233,0.5494,0.5494,0.5494,0.5494,0.5494,0.4477,0.4477,0.4884,0.4884,0.4884,0.407,0.407,0.407,0.407,0.407,0.407,0.5087,0.5087,0.5087,0.5087,0.4477,0.4477,0.5291,0.5291
234,0.5515,0.5515,0.5515,0.5515,0.5515,0.4494,0.4494,0.4902,0.4902,0.4902,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.5106,0.5106,0.5106,0.5106,0.4494,0.4494,0.531,0.531
